customer_id,recency_days,frequency,monetary,avg_ticket,total_items,cluster
13747.0,374,1,79.6,79.6,8,3
13748.0,96,5,948.25,33.86607142857143,439,2
13750.0,54,5,1647.26,68.63583333333334,516,1
13751.0,289,1,296.25,32.916666666666664,152,3
13752.0,125,6,1186.28,15.608947368421052,876,2
13753.0,288,1,741.26,21.178857142857144,512,3
13754.0,152,2,282.59999999999997,23.549999999999997,214,3
13755.0,4,9,2161.35,6.319736842105263,1264,0
13756.0,3,14,5189.52,36.54591549295775,3188,0
13758.0,12,7,3190.55,27.26965811965812,1844,0
13759.0,34,2,659.4100000000001,26.376400000000004,287,2
13760.0,55,2,286.79,5.03140350877193,197,3
13761.0,51,2,1070.65,15.295000000000002,642,2
13762.0,219,1,306.72,43.81714285714286,272,3
13763.0,64,1,1714.96,114.33066666666667,728,1
13764.0,71,3,1521.76,7.3161538461538465,932,2
13767.0,3,37,17220.36,46.79445652173913,7322,0
13769.0,3,10,2796.51,20.71488888888889,1163,0
13771.0,65,4,2634.45,22.138235294117646,1477,2
13772.0,34,3,1132.13,6.396214689265538,546,2
13774.0,82,1,345.0,15.681818181818182,192,3
13777.0,1,33,25977.16,131.86375634517768,12897,0
13778.0,104,1,178.7,19.855555555555554,70,3
13780.0,8,2,360.01,6.315964912280702,318,2
13781.0,251,1,127.84,7.5200000000000005,30,3
13782.0,13,6,912.0,7.930434782608696,371,2
13784.0,10,11,2462.79,79.44483870967741,2493,0
13786.0,368,1,230.39999999999998,32.91428571428571,136,3
13787.0,76,2,309.04,9.969032258064518,337,3
13790.0,5,1,348.8,7.751111111111111,748,2
13791.0,128,2,1516.0,137.8181818181818,1200,1
13792.0,67,2,195.55,15.042307692307693,92,3
13798.0,2,57,37153.85,106.4580229226361,23948,0
13799.0,117,2,688.86,17.663076923076922,402,2
13800.0,310,1,558.32,16.91878787878788,331,3
13801.0,67,1,324.8,14.121739130434783,168,3
13802.0,139,3,4599.42,76.657,2572,1
13803.0,256,1,277.07,16.298235294117646,121,3
13804.0,31,7,2635.79,19.23934306569343,1498,0
13805.0,53,2,924.6,71.12307692307692,1900,1
13806.0,64,1,256.38,25.637999999999998,56,3
13807.0,368,1,112.6,16.085714285714285,36,3
13808.0,6,5,1747.66,22.995526315789476,782,2
13809.0,306,1,155.05,12.920833333333334,29,3
13810.0,29,3,1499.01,42.828857142857146,312,2
13811.0,184,3,814.5,62.65384615384615,68,1
13812.0,43,3,539.0,14.972222222222221,333,2
13813.0,40,4,1366.8600000000001,19.809565217391306,552,2
13814.0,93,2,1579.12,27.703859649122805,864,2
13815.0,23,4,4027.36,22.882727272727273,2560,0
13816.0,24,2,571.6700000000001,20.416785714285716,269,2
13817.0,30,2,382.98,15.957500000000001,211,2
13819.0,302,3,1140.35,31.676388888888887,1109,2
13821.0,145,2,385.64,6.536271186440678,153,3
13822.0,6,2,632.0,6.583333333333333,611,2
13823.0,19,2,957.66,23.941499999999998,439,2
13824.0,33,5,1698.94,36.93347826086956,768,2
13826.0,177,1,189.5,18.95,82,3
13827.0,58,3,412.05,4.430645161290323,141,3
13828.0,23,1,209.49,13.966000000000001,311,3
13831.0,17,6,2202.99,29.77013513513513,745,2
13832.0,20,1,52.199999999999996,17.4,28,3
13833.0,160,1,384.8,13.26896551724138,118,3
13835.0,26,4,834.57,15.174000000000001,442,2
13837.0,212,2,271.24,14.275789473684211,183,3
13838.0,6,4,691.73,3.975459770114943,263,2
13841.0,253,1,85.0,85.0,100,3
13842.0,59,9,3385.62,16.43504854368932,1768,0
13844.0,12,1,361.62,18.081,196,2
13845.0,65,1,312.98,34.775555555555556,182,3
13846.0,25,3,865.0600000000001,15.728363636363637,388,2
13848.0,93,3,1255.0,251.0,3700,1
13849.0,52,2,1537.95,15.227227722772279,1016,2
13850.0,130,1,1595.48,17.155698924731183,944,2
13851.0,96,3,2651.46,32.73407407407407,1705,2
13853.0,58,1,1090.14,47.39739130434783,312,1
13854.0,9,25,8109.5199999999995,73.72290909090908,2296,0
13856.0,169,3,388.5,27.75,494,3
13858.0,58,1,216.17,19.651818181818182,75,3
13859.0,327,1,201.16,7.184285714285714,129,3
13860.0,2,5,1245.9,16.39342105263158,591,2
13862.0,19,8,2209.36,15.894676258992806,1688,0
13863.0,248,1,305.78,15.288999999999998,224,3
13865.0,59,4,501.56,16.718666666666667,204,2
13866.0,75,1,145.67000000000002,20.810000000000002,57,3
13867.0,32,3,1015.29,16.644098360655736,513,2
13868.0,8,2,3192.54,96.74363636363637,1964,1
13869.0,124,4,3104.95,10.11384364820847,1721,2
13870.0,3,8,2770.94,24.095130434782607,1325,0
13871.0,23,13,6403.25,19.057291666666668,2806,0
13873.0,120,3,389.6,16.93913043478261,140,3
13874.0,359,1,540.45,30.025000000000002,180,3
13875.0,54,5,1786.79,17.180673076923078,1316,2
13876.0,64,1,122.7,17.52857142857143,36,3
13877.0,87,1,117.24,39.08,108,3
13878.0,55,1,1281.53,35.598055555555554,475,2
13880.0,22,13,3219.77,19.513757575757577,1842,0
13881.0,4,20,17159.52,96.40179775280899,10118,0
13882.0,3,5,1191.13,18.325076923076924,953,2
13883.0,11,5,2674.48,18.834366197183098,1436,0
13884.0,8,5,787.6,13.349152542372881,300,2
13885.0,190,2,506.8,18.1,182,3
13886.0,72,1,243.56,15.2225,126,3
13887.0,205,1,349.55,18.397368421052633,147,3
13888.0,120,2,605.63,15.14075,258,3
13889.0,93,1,416.90000000000003,27.793333333333337,146,3
13890.0,2,10,1883.8100000000002,17.125545454545456,831,0
13892.0,27,4,632.97,23.443333333333335,983,2
13893.0,298,1,821.1,39.1,190,3
13894.0,24,3,564.62,20.911851851851853,354,2
13895.0,29,4,2593.07,21.975169491525424,1365,2
13897.0,51,1,311.16,18.303529411764707,200,3
13898.0,326,1,155.93,12.994166666666667,133,3
13899.0,17,2,388.52,20.448421052631577,156,2
13900.0,184,3,740.95,17.23139534883721,430,2
13901.0,73,5,2867.2,19.242953020134227,1739,2
13904.0,38,2,332.64,12.793846153846154,332,2
13908.0,80,4,2369.55,19.42254098360656,1478,2
13911.0,58,9,2580.91,17.43858108108108,2731,0
13914.0,12,2,626.45,18.983333333333334,380,2
13917.0,50,2,272.04,15.113333333333335,228,3
13918.0,50,2,1212.8400000000001,40.428000000000004,1140,2
13919.0,60,2,384.81,13.743214285714286,474,2
13922.0,352,1,172.25,24.607142857142858,93,3
13923.0,54,1,351.13,17.5565,185,3
13924.0,2,6,1838.8500000000001,15.716666666666669,1575,0
13925.0,93,4,678.25,16.54268292682927,331,2
13926.0,24,1,223.85000000000002,20.35,104,3
13927.0,75,1,348.99,16.61857142857143,214,3
13928.0,11,4,464.57,17.206296296296298,129,2
13929.0,170,2,842.65,93.62777777777778,143,1
13930.0,58,2,337.34,19.843529411764706,274,3
13931.0,96,2,1237.53,21.336724137931036,725,2
13932.0,295,1,307.4,19.2125,72,3
13933.0,110,2,608.7900000000001,26.469130434782613,205,3
13934.0,264,1,922.1,29.74516129032258,390,3
13936.0,180,1,376.58,14.483846153846153,330,3
13937.0,170,1,158.85,17.65,123,3
13938.0,36,1,71.66,10.237142857142857,70,3
13939.0,24,3,568.55,12.634444444444444,847,2
13940.0,18,4,839.14,17.12530612244898,516,2
13941.0,22,5,5112.96,113.62133333333334,2364,0
13946.0,80,3,561.5699999999999,51.05181818181818,443,1
13947.0,66,1,90.6,18.119999999999997,44,3
13948.0,361,1,102.0,34.0,40,3
13949.0,3,6,2427.32,15.170750000000002,2474,0
13950.0,12,4,745.06,21.28742857142857,323,2
13951.0,177,3,674.45,17.293589743589745,459,2
13952.0,218,2,3251.071,23.730445255474454,1431,2
13953.0,8,7,3515.68,175.784,2724,0
13954.0,2,2,439.92,17.5968,150,2
13955.0,155,2,322.96,9.786666666666665,154,3
13956.0,6,5,1026.42,6.752763157894737,491,2
13959.0,80,3,598.2,6.502173913043479,357,2
13960.0,22,2,230.22,19.185,142,3
13962.0,22,2,169.55,15.413636363636364,87,3
13963.0,309,4,664.54,18.986857142857144,460,2
13967.0,146,1,80.7,40.35,42,3
13969.0,8,18,9053.94,14.463162939297126,4542,0
13971.0,19,8,2758.26,18.511812080536913,1844,0
13972.0,71,2,190.25,12.683333333333334,187,3
13973.0,288,1,264.7,24.063636363636363,109,3
13974.0,50,1,413.59000000000003,14.77107142857143,249,3
13975.0,32,6,2526.28,7.474201183431953,1732,2
13976.0,207,1,357.98,35.798,154,3
13978.0,15,2,196.79000000000002,13.119333333333335,315,2
13979.0,74,1,869.87,16.108703703703704,639,2
13980.0,61,1,200.14,18.19454545454545,172,3
13982.0,40,4,1871.81,16.863153153153153,1136,2
13983.0,30,12,2603.43,24.3311214953271,1183,0
13984.0,27,5,920.51,57.531875,679,2
13985.0,5,15,7060.13,20.229598853868197,3445,0
13986.0,18,1,320.46,24.650769230769228,430,2
13988.0,20,6,4147.96,17.726324786324785,3044,0
13989.0,66,2,1266.08,30.88,1313,2
13990.0,214,1,311.3,19.45625,190,3
13991.0,13,6,855.97,10.190119047619048,998,2
13992.0,31,1,76.8,15.36,64,3
13993.0,43,9,3466.36,28.647603305785125,900,0
13994.0,4,6,2313.14,14.923483870967742,940,0
13995.0,16,5,1393.69,16.205697674418605,879,2
13999.0,11,12,3901.81,18.758701923076924,2243,0
14000.0,212,1,635.66,42.37733333333333,710,1
14001.0,46,3,2043.0800000000002,52.38666666666667,962,1
14002.0,135,2,529.73,11.270851063829788,877,2
14004.0,44,7,4582.64,26.799064327485382,2668,0
14005.0,10,5,2874.72,34.22285714285714,2478,0
14006.0,116,3,962.19,32.073,641,2
14009.0,199,2,695.61,16.562142857142856,365,3
14012.0,278,1,328.8,29.89090909090909,160,3
14013.0,111,3,473.02,13.91235294117647,462,2
14014.0,78,1,505.18,12.953333333333333,1076,2
14015.0,53,1,917.34,45.867000000000004,378,1
14016.0,162,4,4341.21,26.964037267080744,2125,2
14019.0,47,3,1421.61,21.539545454545454,1037,2
14020.0,17,2,642.8,16.48205128205128,441,2
14021.0,156,3,631.9,28.722727272727273,192,3
14022.0,226,1,440.0,15.714285714285714,487,3
14023.0,8,2,584.07,18.840967741935486,345,2
14024.0,122,2,327.7,20.48125,150,3
14027.0,61,1,104.82,17.47,62,3
14029.0,64,2,467.66,31.177333333333333,198,3
14030.0,19,8,2360.09,9.712304526748971,1479,0
14031.0,8,19,17286.86,69.14744,5788,0
14032.0,3,11,2975.59,20.80832167832168,2032,0
14034.0,23,3,651.8199999999999,7.323820224719101,423,2
14035.0,29,5,1428.02,21.636666666666667,739,2
14036.0,285,1,626.65,16.49078947368421,268,3
14037.0,177,2,147.20000000000002,5.257142857142858,46,3
14038.0,79,3,1560.38,16.960652173913044,965,2
14039.0,34,1,152.2,25.366666666666664,92,3
14040.0,41,12,3614.92,15.38263829787234,1554,0
14041.0,267,1,141.41,6.733809523809524,94,3
14044.0,27,4,652.82,3.1235406698564594,308,2
14045.0,110,4,1659.75,276.625,535,1
14046.0,285,1,154.99,11.070714285714287,460,3
14047.0,9,5,1308.6100000000001,40.894062500000004,381,2
14048.0,306,1,409.93,4.822705882352941,288,3
14049.0,17,4,5681.72,11.642868852459017,3870,0
14050.0,32,2,746.36,13.821481481481483,689,2
14051.0,1,23,15610.390000000001,74.33519047619048,3756,0
14052.0,20,1,225.36,4.024285714285715,89,3
14053.0,125,2,260.25,65.0625,215,1
14054.0,66,1,92.46,15.409999999999998,62,3
14055.0,107,1,725.6400000000001,72.56400000000001,216,1
14056.0,2,23,8214.65,7.427350813743218,4273,0
14057.0,24,17,6217.96,21.894225352112677,4876,0
14059.0,267,1,183.6,22.95,128,3
14060.0,5,19,6140.42,30.39811881188119,5386,0
14062.0,10,12,10464.85,94.27792792792793,5593,0
14064.0,30,5,1353.74,16.92175,1788,2
14066.0,267,1,152.55,21.792857142857144,45,3
14067.0,64,2,374.7,7.2057692307692305,361,3
14068.0,321,1,265.85,11.077083333333334,73,3
14071.0,4,8,1438.82,4.440802469135802,995,2
14073.0,33,1,151.04,11.618461538461538,130,3
14075.0,5,3,942.26,21.913023255813954,754,2
14076.0,130,1,122.47,2.662391304347826,81,3
14077.0,41,5,499.41999999999996,11.89095238095238,268,2
14078.0,102,6,1049.37,16.144153846153845,310,2
14079.0,125,1,375.1,31.258333333333336,301,3
14080.0,33,1,45.599999999999994,11.399999999999999,48,3
14081.0,303,2,934.52,6.10797385620915,596,3
14082.0,365,1,182.25,6.2844827586206895,110,3
14083.0,5,9,1018.43,5.626685082872928,732,2
14085.0,3,18,4448.54,9.885644444444445,3184,0
14087.0,3,1,194.42,2.8176811594202897,251,2
14088.0,11,13,50491.81,85.7246349745331,12665,0
14089.0,57,1,161.0,11.5,134,3
14090.0,325,1,76.32000000000001,76.32000000000001,72,3
14092.0,8,14,4076.91,19.050981308411213,2066,0
14093.0,13,1,442.85,4.217619047619048,406,2
14096.0,5,17,65164.79,12.749909998043435,16352,0
14098.0,37,1,147.35,7.016666666666667,104,3
14099.0,17,11,3104.17,12.41668,2179,0
14100.0,138,1,194.9,7.496153846153846,64,3
14101.0,74,6,5976.79,170.76542857142857,6942,1
14102.0,6,5,1360.28,17.21873417721519,961,2
14104.0,155,2,216.20999999999998,10.295714285714284,72,3
14105.0,240,1,1266.23,17.111216216216217,800,2
14107.0,52,7,2703.23,21.977479674796747,1793,0
14108.0,31,2,597.91,17.585588235294118,381,2
14109.0,73,1,144.2,16.022222222222222,88,3
14110.0,4,12,5683.15,36.66548387096774,2445,0
14111.0,15,4,692.85,69.285,458,1
14112.0,23,7,2915.15,18.2196875,1651,0
14113.0,4,4,1840.42,54.13,745,0
14114.0,274,2,386.53,25.768666666666665,101,3
14116.0,20,5,1382.74,19.204722222222223,707,2
14117.0,144,1,90.0,30.0,72,3
14121.0,4,4,2780.15,17.485220125786164,2082,0
14124.0,85,1,419.58000000000004,83.91600000000001,1618,1
14125.0,11,3,2740.43,16.409760479041914,1640,2
14126.0,8,3,706.1300000000001,47.07533333333334,508,2
14127.0,123,3,709.71,16.129772727272726,321,2
14128.0,61,2,637.5,13.858695652173912,564,2
14129.0,2,5,1123.8600000000001,21.61269230769231,592,2
14130.0,320,1,483.86,7.221791044776119,258,3
14132.0,3,11,3586.0299999999997,17.930149999999998,3368,0
14133.0,130,3,605.64,21.63,348,2
14135.0,2,15,4690.31,35.00231343283583,3850,0
14138.0,2,2,982.3800000000001,20.901702127659576,610,2
14139.0,47,1,415.82,15.993076923076924,510,3
14140.0,4,2,935.05,14.167424242424241,811,2
14141.0,3,4,915.13,22.87825,355,2
14142.0,374,1,311.81,14.173181818181819,313,3
14143.0,134,1,115.8,16.54285714285714,30,3
14145.0,47,4,3742.2,340.2,756,1
14146.0,9,5,4191.0,19.957142857142856,2437,0
14147.0,79,2,483.4,96.67999999999999,108,1
14148.0,234,1,157.2,52.4,16,3
14149.0,221,1,446.62,15.950714285714286,218,3
14150.0,36,2,658.64,25.33230769230769,496,2
14152.0,76,2,621.29,12.67938775510204,711,2
14154.0,240,2,1345.62,25.87730769230769,465,2
14155.0,267,1,118.75,19.791666666666668,25,3
14156.0,10,55,117379.63,83.84259285714286,57885,0
14157.0,20,2,432.88,9.018333333333333,284,2
14158.0,41,1,507.66,12.381951219512196,781,2
14159.0,20,11,4693.01,3.8978488372093025,4408,0
14161.0,216,3,1110.52,10.282592592592593,455,2
14162.0,174,2,289.36,11.5744,142,3
14163.0,88,4,2445.91,47.036730769230765,893,1
14164.0,71,2,1631.77,56.26793103448276,1033,1
14165.0,276,1,122.53999999999999,4.901599999999999,54,3
14167.0,40,4,574.84,11.054615384615385,150,2
14171.0,99,1,363.79,6.272241379310345,167,3
14173.0,11,4,450.84,15.546206896551723,150,2
14174.0,34,1,134.46,5.171538461538462,94,3
14175.0,60,3,3222.3,21.626174496644296,1515,2
14176.0,298,4,576.9000000000001,18.609677419354842,209,3
14177.0,87,4,559.41,13.319285714285714,205,2
14178.0,9,7,1620.93,4.9569724770642205,1505,2
14179.0,41,2,719.78,4.36230303030303,330,2
14180.0,11,25,4748.52,19.785500000000003,719,0
14184.0,67,1,452.89,18.870416666666667,127,3
14185.0,332,1,197.65,65.88333333333334,6,3
14188.0,31,6,2054.36,31.605538461538462,1162,2
14189.0,3,15,4654.08,17.56256603773585,3937,0
14191.0,2,13,4684.76,18.08787644787645,3662,0
14193.0,68,2,853.39,20.318809523809524,445,2
14194.0,5,21,11349.52,19.601934369602763,5840,0
14195.0,202,2,1012.0,144.57142857142858,760,1
14196.0,107,1,335.52,55.919999999999995,142,3
14198.0,19,4,701.4,17.984615384615385,290,2
14199.0,219,1,185.39999999999998,92.69999999999999,28,3
14201.0,61,7,747.44,20.20108108108108,590,2
14204.0,3,1,161.03,3.659772727272727,82,3
14205.0,17,2,466.7,19.445833333333333,204,2
14206.0,240,1,328.15999999999997,16.407999999999998,276,3
14208.0,95,1,151.74,15.174000000000001,114,3
14209.0,11,6,2073.43,23.83252873563218,691,2
14210.0,106,6,1905.8400000000001,18.684705882352944,760,2
14211.0,54,9,2241.1,20.009821428571428,1242,0
14212.0,90,1,1070.48,118.94222222222223,1152,1
14214.0,31,5,1004.38,14.990746268656716,751,2
14215.0,12,6,1789.72,16.57148148148148,1358,0
14216.0,4,4,1839.3,31.17457627118644,594,2
14217.0,2,17,2004.98,20.0498,689,0
14218.0,43,1,169.48000000000002,14.123333333333335,160,3
14219.0,5,1,89.94,12.848571428571429,78,3
14220.0,248,2,632.4,30.114285714285714,272,3
14221.0,43,9,3432.8,17.78652849740933,2191,0
14222.0,178,1,683.17,16.662682926829266,607,3
14223.0,93,3,991.13,16.518833333333333,585,2
14224.0,111,4,1050.12,8.899322033898304,514,2
14226.0,29,5,2232.19,33.31626865671642,1308,2
14227.0,27,10,3350.96,19.148342857142858,1820,0
14229.0,52,3,1547.2,38.68,610,2
14231.0,184,3,925.71,18.514200000000002,409,2
14232.0,43,5,2048.07,17.80930434782609,1941,2
14233.0,50,4,1462.72,41.792,680,2
14234.0,23,4,775.46,4.877106918238994,963,2
14235.0,76,5,3144.86,39.80835443037975,1959,2
14236.0,81,2,490.86,32.724000000000004,310,3
14237.0,374,1,161.0,17.88888888888889,38,3
14238.0,327,1,146.85,18.35625,111,3
14239.0,44,11,2380.85,21.257589285714285,993,0
14240.0,31,2,890.34,21.19857142857143,418,2
14241.0,184,1,213.70000000000002,21.37,146,3
14242.0,235,2,280.55,17.534375,123,3
14243.0,9,10,2588.77,18.360070921985816,1221,0
14245.0,220,2,1693.45,15.680092592592594,976,2
14246.0,111,3,1474.06,19.654133333333334,804,2
14247.0,279,1,136.76999999999998,6.838499999999999,47,3
14248.0,319,1,302.58,37.8225,102,3
14250.0,8,3,1904.05,17.153603603603603,1200,2
14251.0,2,5,2879.7000000000003,36.91923076923077,1674,0
14256.0,261,2,969.0600000000001,18.284150943396227,414,3
14257.0,65,5,3099.7200000000003,29.242641509433966,1682,2
14258.0,10,9,12669.98,114.14396396396396,7100,0
14259.0,142,1,120.0,24.0,68,3
14261.0,51,2,1163.45,22.37403846153846,406,2
14262.0,9,8,2618.23,18.3093006993007,1645,0
14264.0,155,2,333.97,19.64529411764706,70,3
14265.0,110,2,530.18,17.10258064516129,330,3
14267.0,163,3,1516.24,27.568,530,2
14270.0,332,1,492.65000000000003,16.98793103448276,197,3
14271.0,226,1,112.32,11.232,88,3
14272.0,74,2,437.96,13.271515151515151,599,2
14273.0,52,4,559.97,19.309310344827587,264,2
14276.0,99,3,1119.74,17.4959375,744,2
14277.0,16,3,4216.2,18.738666666666667,1984,2
14280.0,197,1,134.04,16.755,52,3
14282.0,4,15,3729.34,23.906025641025643,2668,0
14284.0,31,2,595.25,18.6015625,161,2
14285.0,22,4,1910.01,70.74111111111111,541,1
14286.0,24,3,4628.75,16.53125,4338,0
14287.0,9,3,176.63,19.625555555555554,261,2
14288.0,214,1,426.6,26.6625,188,3
14289.0,9,6,911.26,19.388510638297873,292,2
14290.0,12,5,2314.65,22.917326732673267,915,2
14291.0,2,11,3883.25,16.385021097046412,2749,0
14292.0,8,9,4871.93,48.719300000000004,1663,0
14293.0,4,4,1046.56,17.15672131147541,709,2
14295.0,41,1,166.20000000000002,33.24,84,3
14297.0,18,4,1305.33,21.053709677419352,865,2
14298.0,9,44,51527.3,31.476664630421503,58343,0
14299.0,9,9,3965.62,27.73160839160839,2149,0
14300.0,19,1,43.2,14.4,32,3
14301.0,118,1,640.14,49.24153846153846,606,1
14304.0,223,1,383.45,22.555882352941175,139,3
14305.0,72,3,1858.96,17.70438095238095,1089,2
14306.0,52,2,2093.32,63.4339393939394,1075,1
14307.0,89,6,2995.72,16.642888888888887,2058,2
14309.0,9,9,2352.53,20.10709401709402,1633,0
14311.0,243,1,310.26,15.513,146,3
14312.0,47,6,1611.59,18.524022988505745,1012,2
14314.0,107,1,120.0,15.0,296,3
14315.0,45,6,2481.13,24.565643564356435,1021,2
14317.0,65,1,508.58000000000004,21.190833333333334,255,3
14320.0,207,2,477.79,15.412580645161292,325,3
14321.0,11,5,1530.75,12.445121951219512,2406,2
14323.0,115,2,605.0600000000001,16.807222222222222,350,3
14326.0,243,1,183.85,22.98125,103,3
14327.0,164,1,311.65,25.97083333333333,139,3
14329.0,18,7,5014.84,19.362316602316604,3095,0
14331.0,125,2,462.65999999999997,16.523571428571426,252,3
14332.0,23,3,866.31,33.31961538461538,481,2
14333.0,68,1,415.2,27.68,58,3
14334.0,17,8,2552.21,15.754382716049383,1731,0
14335.0,17,2,468.26,7.432698412698413,379,2
14336.0,17,4,1614.91,17.943444444444445,1759,2
14338.0,162,2,588.22,18.97483870967742,335,3
14339.0,243,1,309.52,22.108571428571427,168,3
14340.0,219,1,134.7,22.45,58,3
14341.0,46,8,2182.28,16.916899224806205,1403,2
14342.0,22,4,668.5600000000001,31.836190476190477,347,2
14344.0,128,8,889.9300000000001,12.534225352112676,477,2
14345.0,39,1,108.97999999999999,18.16333333333333,50,3
14346.0,121,2,1021.58,17.026333333333334,605,2
14348.0,261,1,409.57,22.753888888888888,183,3
14349.0,11,1,133.5,4.306451612903226,86,3
14350.0,275,1,282.93,15.718333333333334,183,3
14351.0,165,1,51.0,51.0,12,3
14352.0,158,4,1078.96,22.95659574468085,538,2
14353.0,216,1,90.6,15.1,64,3
14354.0,6,2,163.62,18.18,210,2
14355.0,366,1,174.4,15.854545454545455,92,3
14356.0,80,2,701.23,21.24939393939394,277,2
14357.0,44,1,225.77,5.506585365853659,148,3
14359.0,20,3,912.18,16.58509090909091,371,2
14360.0,32,4,2128.23,18.035847457627117,1151,2
14362.0,23,1,161.2,3.9317073170731707,100,3
14364.0,109,8,3717.35,53.87463768115942,1967,0
14367.0,9,16,9261.52,17.67465648854962,4438,0
14368.0,320,1,155.0,19.375,36,3
14371.0,296,1,100.5,25.125,34,3
14373.0,359,1,76.55,19.1375,17,3
14375.0,186,1,257.68,3.4357333333333333,194,3
14377.0,192,2,617.05,56.095454545454544,219,1
14379.0,45,2,348.1,7.567391304347827,292,3
14381.0,53,1,202.68,3.619285714285714,146,3
14382.0,27,1,626.0699999999999,4.7791603053435106,1237,2
14383.0,39,3,1247.69,21.14728813559322,817,2
14385.0,10,3,202.11,14.436428571428573,159,2
14386.0,297,1,142.4,20.342857142857145,54,3
14387.0,33,3,1770.56,12.646857142857142,819,2
14388.0,11,8,3212.84,17.273333333333333,1941,0
14389.0,66,2,1043.46,23.188000000000002,729,2
14390.0,11,9,4652.82,16.268601398601398,2136,0
14393.0,219,1,67.95,13.59,13,3
14395.0,3,9,3507.71,10.02202857142857,1693,0
14396.0,66,2,487.99,6.684794520547945,225,3
14397.0,3,19,2612.96,30.034022988505747,1890,0
14400.0,150,1,574.7,22.988000000000003,454,3
14401.0,5,13,4051.48,22.26087912087912,4507,0
14403.0,131,4,1475.81,73.7905,519,1
14404.0,34,6,1474.32,14.31378640776699,839,2
14406.0,120,1,156.75,19.59375,77,3
14407.0,108,6,2157.73,29.557945205479452,1415,2
14408.0,11,7,2606.53,24.360093457943925,1616,0
14409.0,72,6,2059.4500000000003,38.137962962962966,1230,2
14410.0,93,9,1105.07,5.725751295336787,571,2
14411.0,311,1,1063.0,75.92857142857143,196,1
14412.0,43,2,770.03,17.90767441860465,786,2
14413.0,363,1,122.7,5.334782608695653,68,3
14414.0,92,7,1496.98,15.432783505154639,2512,2
14415.0,2,13,5900.28,10.000474576271186,3011,0
14416.0,23,2,490.22,35.01571428571429,326,2
14418.0,4,3,1937.25,15.622983870967742,1711,2
14419.0,11,6,1058.06,5.13621359223301,487,2
14420.0,100,1,387.52,13.362758620689654,334,3
14421.0,58,2,813.11,30.115185185185187,365,2
14422.0,1,6,4263.64,19.205585585585588,2906,0
14423.0,219,1,265.2,88.39999999999999,120,1
14424.0,18,1,322.08,322.08,48,1
14426.0,24,10,4481.67,20.007455357142856,2699,0
14427.0,51,2,363.34000000000003,21.37294117647059,228,3
14428.0,8,5,1244.83,8.644652777777777,436,2
14431.0,303,1,470.36,27.668235294117647,130,3
14432.0,10,6,2255.51,5.904476439790576,2070,0
14434.0,22,6,1372.8,114.39999999999999,368,1
14436.0,99,1,89.06,9.895555555555555,129,3
14437.0,366,1,63.0,12.6,60,3
14438.0,307,1,131.9,14.655555555555557,82,3
14439.0,320,1,2661.24,83.16375,526,1
14440.0,9,5,2357.6800000000003,42.8669090909091,588,2
14441.0,1,4,1712.89,33.58607843137255,446,2
14442.0,205,2,1589.82,25.235238095238095,482,2
14443.0,54,4,1420.2,15.270967741935484,938,2
14446.0,1,4,1039.58,3.548054607508532,933,2
14447.0,19,5,1163.23,16.617571428571427,571,2
14448.0,10,2,375.35,18.767500000000002,104,2
14449.0,19,4,907.1,3.5158914728682173,757,2
14450.0,181,3,483.25,12.08125,241,3
14451.0,61,2,662.59,6.078807339449542,389,2
14452.0,11,2,264.44,4.26516129032258,119,3
14453.0,191,1,119.93,5.451363636363637,49,3
14456.0,6,9,3062.4,3.1571134020618556,2908,0
14457.0,311,1,113.64,28.41,88,3
14459.0,156,1,1837.92,49.67351351351351,760,1
14460.0,111,3,434.34,27.14625,881,2
14461.0,149,3,2103.06,11.683666666666666,766,2
14462.0,67,11,2004.02,8.350083333333334,964,2
14463.0,99,3,529.62,88.27,179,1
14465.0,247,3,1058.6200000000001,8.14323076923077,405,2
14466.0,30,7,2272.4,31.561111111111114,1006,0
14467.0,18,4,598.76,6.652888888888889,278,2
14470.0,12,2,461.19,10.725348837209303,193,2
14472.0,104,8,1936.84,6.892669039145908,1160,2
14473.0,75,2,234.34000000000003,33.47714285714286,88,3
14474.0,47,1,547.66,18.884827586206896,140,3
14475.0,72,3,925.85,22.04404761904762,447,2
14476.0,258,1,215.7,11.352631578947367,132,3
14477.0,20,4,1309.6,130.95999999999998,720,1
14479.0,254,2,316.25,17.569444444444443,117,3
14480.0,12,1,279.05,21.465384615384615,143,3
14481.0,165,2,636.51,21.217,489,3
14482.0,19,6,2068.15,14.362152777777778,1646,2
14483.0,282,1,137.1,15.233333333333333,97,3
14484.0,51,1,321.92,22.994285714285716,210,3
14485.0,39,1,165.75,3.526595744680851,71,3
14487.0,27,6,1196.33,8.307847222222222,735,2
14488.0,68,1,1064.28,23.136521739130433,799,2
14489.0,208,1,463.38,15.446,299,3
14491.0,176,2,340.93,20.05470588235294,139,3
14493.0,8,5,2383.2400000000002,19.860333333333337,1285,0
14494.0,26,1,139.56,19.937142857142856,92,3
14495.0,51,2,123.8,20.633333333333333,62,3
14496.0,312,2,538.8100000000001,28.35842105263158,159,3
14497.0,310,1,475.37,16.392068965517243,235,3
14498.0,43,5,1957.32,10.141554404145078,1098,2
14499.0,27,3,815.32,4.2026804123711345,501,2
14500.0,89,3,356.85,50.978571428571435,117,1
14501.0,184,2,251.21,25.121000000000002,161,3
